country,year,month,gpr_index
canada,2018,6,0.5658584833145142
china,2018,6,1.168890118598938
france,2018,6,0.6608566641807556
germany,2018,6,0.5575977563858032
india,2018,6,0.16108380258083344
italy,2018,6,0.2519516050815582
japan,2018,6,0.5493370890617371
mexico,2018,6,0.2891247868537903
south_korea,2018,6,0.9499813914299011
russia,2018,6,0.8921564817428589
south_africa,2018,6,0.08673743158578873
turkiye,2018,6,0.18999628722667694
united_kingdom,2018,6,1.057370662689209
united_states,2018,6,2.622774839401245
australia,2018,7,0.11100200563669205
brazil,2018,7,0.059770312160253525
canada,2018,7,0.39277634024620056
china,2018,7,1.0246338844299316
france,2018,7,0.5123169422149658
germany,2018,7,0.6745506525039673
india,2018,7,0.17504163086414337
italy,2018,7,0.14515647292137146
japan,2018,7,0.38423770666122437
mexico,2018,7,0.10673269629478455
south_korea,2018,7,0.6660120487213135
russia,2018,7,1.144174575805664
south_africa,2018,7,0.04269307851791382
turkiye,2018,7,0.243350550532341
united_kingdom,2018,7,1.114289402961731
united_states,2018,7,2.685394763946533
australia,2018,8,0.09853540360927582
brazil,2018,8,0.08061987906694412
canada,2018,8,0.2821695804595947
china,2018,8,0.9629596471786499
france,2018,8,0.3403950333595276
germany,2018,8,0.4523670971393585
india,2018,8,0.14780311286449432
italy,2018,8,0.17467640340328217
japan,2018,8,0.27769067883491516
mexico,2018,8,0.14780311286449432
south_korea,2018,8,0.6897478103637695
russia,2018,8,1.1645092964172363
south_africa,2018,8,0.24185962975025177
turkiye,2018,8,0.6315223574638367
united_kingdom,2018,8,1.1734671592712402
united_states,2018,8,2.8082590103149414
australia,2018,9,0.04199916124343872
brazil,2018,9,0.03779924288392067
canada,2018,9,0.264594703912735
china,2018,9,0.7727845311164856
france,2018,9,0.32759344577789307
germany,2018,9,0.23939521610736847
india,2018,9,0.15539689362049103
italy,2018,9,0.15119697153568268
japan,2018,9,0.15959680080413818
mexico,2018,9,0.08399832248687744
south_korea,2018,9,0.39059218764305115
russia,2018,9,0.8189836144447327
south_africa,2018,9,0.02099958062171936
turkiye,2018,9,0.28559428453445435
united_kingdom,2018,9,0.6761865019798279
united_states,2018,9,1.8185635805130005
australia,2018,10,0.0741473063826561
brazil,2018,10,0.06178942322731018
canada,2018,10,0.23891909420490265
china,2018,10,1.038062334060669
france,2018,10,0.5396276116371155
germany,2018,10,0.49431538581848145
india,2018,10,0.20596474409103394
italy,2018,10,0.21832261979579926
japan,2018,10,0.3213050067424774
mexico,2018,10,0.19360685348510742
south_korea,2018,10,0.42016807198524475
russia,2018,10,1.013346552848816
south_africa,2018,10,0.02883506380021572
turkiye,2018,10,0.5437468886375427
united_kingdom,2018,10,0.848574697971344
united_states,2018,10,2.389190912246704
australia,2018,11,0.08477090299129486
brazil,2018,11,0.04238545149564743
canada,2018,11,0.16954180598258972
china,2018,11,0.6654516458511353
france,2018,11,0.5298181772232056
germany,2018,11,0.36451488733291626
india,2018,11,0.18225744366645813
italy,2018,11,0.22040435671806335
japan,2018,11,0.20768871903419495
mexico,2018,11,0.1441105455160141
south_korea,2018,11,0.34756070375442505
russia,2018,11,0.826516330242157
south_africa,2018,11,0.01695418171584606
turkiye,2018,11,0.49590981006622314
united_kingdom,2018,11,0.9282414317131042
united_states,2018,11,1.9454922676086426
australia,2018,12,0.16897441446781158
brazil,2018,12,0.014081201516091824
canada,2018,12,0.4459047317504883
china,2018,12,0.8167096972465515
france,2018,12,0.38019242882728577
germany,2018,12,0.3754987120628357
india,2018,12,0.07979347556829453
italy,2018,12,0.06571227312088013
japan,2018,12,0.2346866875886917
mexico,2018,12,0.15958695113658905
south_korea,2018,12,0.37080496549606323
russia,2018,12,0.9340530633926392
south_africa,2018,12,0.018774935975670815
turkiye,2018,12,0.5022295117378235
united_kingdom,2018,12,1.0560901165008545
united_states,2018,12,2.234217405319214
australia,2019,1,0.1487462818622589
brazil,2019,1,0.18274542689323425
canada,2019,1,0.4079897999763489
china,2019,1,0.9264768362045288
france,2019,1,0.3612409830093384
germany,2019,1,0.3654908537864685
india,2019,1,0.08924777060747147
italy,2019,1,0.0977475568652153
japan,2019,1,0.16149596869945526
mexico,2019,1,0.18274542689323425
south_korea,2019,1,0.4589885175228119
russia,2019,1,0.9987250566482544
south_africa,2019,1,0.042498938739299774
turkiye,2019,1,0.4122397005558014
united_kingdom,2019,1,0.7777305841445923
united_states,2019,1,2.2481937408447266
australia,2019,2,0.06609385460615158
brazil,2019,2,0.20772354304790497
canada,2019,2,0.2879803478717804
china,2019,2,1.071664571762085
france,2019,2,0.6231706142425537
germany,2019,2,0.5759606957435608
india,2019,2,0.3635161817073822
italy,2019,2,0.1793975979089737
japan,2019,2,0.1416296809911728
mexico,2019,2,0.23604947328567505
south_korea,2019,2,0.5051459074020386
russia,2019,2,1.0575016736984253
south_africa,2019,2,0.014162968844175339
turkiye,2019,2,0.3021433353424072
united_kingdom,2019,2,1.0150127410888672
united_states,2019,2,2.431309700012207
australia,2019,3,0.19187453389167786
brazil,2019,3,0.11262200772762299
canada,2019,3,0.13347794115543365
china,2019,3,0.771669328212738
france,2019,3,0.32952365279197693
germany,2019,3,0.31283891201019287
india,2019,3,0.30866771936416626
italy,2019,3,0.12513557076454163
japan,2019,3,0.09593726694583893
mexico,2019,3,0.08342371135950089
south_korea,2019,3,0.5547676682472229
russia,2019,3,0.5631100535392761
south_africa,2019,3,0.02085592783987522
turkiye,2019,3,0.2627846896648407
united_kingdom,2019,3,0.7091014981269836
united_states,2019,3,1.8770334720611572
australia,2019,4,0.11639358848333359
brazil,2019,4,0.03133673593401909
canada,2019,4,0.1701137125492096
china,2019,4,0.5595845580101013
france,2019,4,0.5103411078453064
germany,2019,4,0.26412391662597656
india,2019,4,0.35365745425224304
italy,2019,4,0.21488046646118164
japan,2019,4,0.2775539457798004
mexico,2019,4,0.12534694373607635
south_korea,2019,4,0.40737757086753845
russia,2019,4,0.8058017492294312
south_africa,2019,4,0.03133673593401909
turkiye,2019,4,0.2596472501754761
united_kingdom,2019,4,0.8147551417350769
united_states,2019,4,1.9384009838104248
australia,2019,5,0.16332846879959106
brazil,2019,5,0.11175104975700378
canada,2019,5,0.28367576003074646
china,2019,5,1.1733860969543457
france,2019,5,0.5114759802818298
germany,2019,5,0.5458608865737915
india,2019,5,0.26218515634536743
italy,2019,5,0.08596234768629074
japan,2019,5,0.44700419902801514
mexico,2019,5,0.09885670244693756
south_korea,2019,5,0.5501590371131897
russia,2019,5,0.97137451171875
south_africa,2019,5,0.021490586921572685
turkiye,2019,5,0.3180606961250305
united_kingdom,2019,5,1.3066277503967285
united_states,2019,5,2.7765839099884033
australia,2019,6,0.1121753379702568
brazil,2019,6,0.034515488892793655
canada,2019,6,0.2847527861595154
china,2019,6,1.2943308353424072
france,2019,6,0.5436189770698547
germany,2019,6,0.6255932450294495
india,2019,6,0.20709292590618134
italy,2019,6,0.15963414311408997
japan,2019,6,0.785227358341217
mexico,2019,6,0.34515488147735596
south_korea,2019,6,0.4228147268295288
russia,2019,6,0.9017171263694763
south_africa,2019,6,0.051773231476545334
turkiye,2019,6,0.2804383337497711
united_kingdom,2019,6,0.9923202991485596
united_states,2019,6,2.8691000938415527
australia,2019,7,0.1504291594028473
brazil,2019,7,0.030970711261034012
canada,2019,7,0.1990974247455597
china,2019,7,0.7565702199935913
france,2019,7,0.5795947313308716
germany,2019,7,0.5176532864570618
india,2019,7,0.17255109548568726
italy,2019,7,0.10176090896129608
japan,2019,7,0.3318290412425995
mexico,2019,7,0.10176090896129608
south_korea,2019,7,0.3627997636795044
russia,2019,7,0.8008140921592712
south_africa,2019,7,0.02654632367193699
turkiye,2019,7,0.33625343441963196
united_kingdom,2019,7,1.2344040870666504
united_states,2019,7,2.3758959770202637
australia,2019,8,0.18582426011562347
brazil,2019,8,0.1327316164970398
canada,2019,8,0.2300681322813034
china,2019,8,1.2167065143585205
france,2019,8,0.4955313801765442
germany,2019,8,0.5795947313308716
india,2019,8,0.3451021909713745
italy,2019,8,0.1637023240327835
japan,2019,8,0.4335899353027344
mexico,2019,8,0.1327316164970398
south_korea,2019,8,0.4822582006454468
russia,2019,8,0.8362091779708862
south_africa,2019,8,0.04424387216567993
turkiye,2019,8,0.1504291594028473
united_kingdom,2019,8,1.1503406763076782
united_states,2019,8,2.747544527053833
australia,2019,9,0.1062934622168541
brazil,2019,9,0.0354311540722847
canada,2019,9,0.16386908292770386
china,2019,9,0.7263386249542236
france,2019,9,0.5801851153373718
germany,2019,9,0.41188713908195496
india,2019,9,0.15501129627227783
italy,2019,9,0.12843793630599976
japan,2019,9,0.23916028439998627
mexico,2019,9,0.0708623081445694
south_korea,2019,9,0.3277381658554077
russia,2019,9,0.5801851153373718
south_africa,2019,9,0.026573365554213524
turkiye,2019,9,0.2170158177614212
united_kingdom,2019,9,0.9566411375999451
united_states,2019,9,2.3340272903442383
australia,2019,10,0.08828722685575485
brazil,2019,10,0.13032875955104828
canada,2019,10,0.08828722685575485
china,2019,10,0.6726645827293396
france,2019,10,0.5339275002479553
germany,2019,10,0.3615572154521942
india,2019,10,0.1681661456823349
italy,2019,10,0.08408307284116745
japan,2019,10,0.26906582713127136
mexico,2019,10,0.09249138087034225
south_korea,2019,10,0.23543260991573334
russia,2019,10,1.072059154510498
south_africa,2019,10,0.029429076239466667
turkiye,2019,10,1.177163004875183
united_kingdom,2019,10,1.0972840785980225
united_states,2019,10,2.4678382873535156
australia,2019,11,0.11443661898374557
brazil,2019,11,0.08802817016839981
canada,2019,11,0.18045774102210999
china,2019,11,0.6029929518699646
france,2019,11,0.34330984950065613
germany,2019,11,0.3125
india,2019,11,0.07922535389661789
italy,2019,11,0.07042253762483597
japan,2019,11,0.18045774102210999
mexico,2019,11,0.18045774102210999
south_korea,2019,11,0.17165492475032806
russia,2019,11,0.4709506928920746
south_africa,2019,11,0.026408450677990913
turkiye,2019,11,0.2684859037399292
united_kingdom,2019,11,0.8054577708244324
united_states,2019,11,1.7385563850402832
australia,2019,12,0.11163964867591858
brazil,2019,12,0.09707795083522797
canada,2019,12,0.16017861664295197
china,2019,12,0.6018832921981812
france,2019,12,0.42714300751686096
germany,2019,12,0.27181828022003174
india,2019,12,0.09222405403852463
italy,2019,12,0.09707795083522797
japan,2019,12,0.16017861664295197
mexico,2019,12,0.07766236364841461
south_korea,2019,12,0.27181828022003174
russia,2019,12,0.5824677348136902
south_africa,2019,12,0.01456169318407774
turkiye,2019,12,0.3009416460990906
united_kingdom,2019,12,0.8106009364128113
united_states,2019,12,1.7231336832046509
australia,2020,1,0.19413192570209503
brazil,2020,1,0.05294506996870041
canada,2020,1,0.3750275671482086
china,2020,1,1.2574454545974731
france,2020,1,1.0412530899047852
germany,2020,1,1.0236046314239502
india,2020,1,0.18089565634727478
italy,2020,1,0.2338407188653946
japan,2020,1,0.3044341504573822
mexico,2020,1,0.06176924705505371
south_korea,2020,1,0.38826385140419006
russia,2020,1,1.1780277490615845
south_africa,2020,1,0.013236267492175102
turkiye,2020,1,0.5338627696037292
united_kingdom,2020,1,1.6854180097579956
united_states,2020,1,3.6223251819610596
australia,2020,2,0.08024966716766357
brazil,2020,2,0.031208204105496407
canada,2020,2,0.19616584479808807
china,2020,2,0.8738296627998352
france,2020,2,0.4146232604980469
germany,2020,2,0.4904146194458008
india,2020,2,0.21399910748004913
italy,2020,2,0.2184574156999588
japan,2020,2,0.26304057240486145
mexico,2020,2,0.04012483358383179
south_korea,2020,2,0.20062416791915894
russia,2020,2,0.6598305702209473
south_africa,2020,2,0.04904146119952202
turkiye,2020,2,0.4592064321041107
united_kingdom,2020,2,0.8203299045562744
united_states,2020,2,1.5158270597457886
australia,2020,3,0.12399521470069885
brazil,2020,3,0.07268685102462769
canada,2020,3,0.20950914919376373
china,2020,3,0.6712844371795654
france,2020,3,0.3292286694049835
germany,2020,3,0.3206772804260254
india,2020,3,0.11971951276063919
italy,2020,3,0.4746023714542389
japan,2020,3,0.17957927286624908
mexico,2020,3,0.1410979926586151
south_korea,2020,3,0.26509320735931396
russia,2020,3,0.4275696873664856
south_africa,2020,3,0.03420557454228401
turkiye,2020,3,0.3292286694049835
united_kingdom,2020,3,0.8423122763633728
united_states,2020,3,1.7102787494659424
australia,2020,4,0.06963465362787247
brazil,2020,4,0.08820389211177826
canada,2020,4,0.10677313059568405
china,2020,4,0.6035003066062927
france,2020,4,0.31567707657814026
germany,2020,4,0.255327045917511
india,2020,4,0.11605775356292725
italy,2020,4,0.18105009198188782
japan,2020,4,0.10677313059568405
mexico,2020,4,0.12998467683792114
south_korea,2020,4,0.12070006132125854
russia,2020,4,0.35281556844711304
south_africa,2020,4,0.03713848069310188
turkiye,2020,4,0.06035003066062927
united_kingdom,2020,4,0.6127849221229553
united_states,2020,4,1.531962275505066
australia,2020,5,0.13518385589122772
brazil,2020,5,0.03604902699589729
canada,2020,5,0.13518385589122772
china,2020,5,0.7615357041358948
france,2020,5,0.19826965034008026
germany,2020,5,0.3154289722442627
india,2020,5,0.15320836007595062
italy,2020,5,0.11715933680534363
japan,2020,5,0.13518385589122772
mexico,2020,5,0.06308579444885254
south_korea,2020,5,0.19376352429389954
russia,2020,5,0.2928983271121979
south_africa,2020,5,0.013518384657800198
turkiye,2020,5,0.10814707726240158
united_kingdom,2020,5,0.5993150472640991
united_states,2020,5,1.7078226804733276
australia,2020,6,0.11074197292327881
brazil,2020,6,0.0830564796924591
canada,2020,6,0.1430417150259018
china,2020,6,0.7705795764923096
france,2020,6,0.2537836730480194
germany,2020,6,0.26762643456459045
india,2020,6,0.32299742102622986
italy,2020,6,0.07382798194885254
japan,2020,6,0.14765596389770508
mexico,2020,6,0.08767072856426239
south_korea,2020,6,0.26762643456459045
russia,2020,6,0.48911038041114807
south_africa,2020,6,0.0830564796924591
turkiye,2020,6,0.12458471953868866
united_kingdom,2020,6,0.6644518375396729
united_states,2020,6,1.651901125907898
australia,2020,7,0.2700391411781311
brazil,2020,7,0.022503262385725975
canada,2020,7,0.25203654170036316
china,2020,7,0.9271344542503357
france,2020,7,0.3015437126159668
germany,2020,7,0.2070300132036209
india,2020,7,0.22953328490257263
italy,2020,7,0.10801566392183304
japan,2020,7,0.28804177045822144
mexico,2020,7,0.06300913542509079
south_korea,2020,7,0.2745397984981537
russia,2020,7,0.40055808424949646
south_africa,2020,7,0.01800261065363884
turkiye,2020,7,0.15752284228801727
united_kingdom,2020,7,0.6615959405899048
united_states,2020,7,1.5392231941223145
australia,2020,8,0.08014604449272156
brazil,2020,8,0.04897813871502876
canada,2020,8,0.10240883380174637
china,2020,8,0.6634311676025391
france,2020,8,0.44970834255218506
germany,2020,8,0.43635067343711853
india,2020,8,0.09795627743005753
italy,2020,8,0.10240883380174637
japan,2020,8,0.20927022397518158
mexico,2020,8,0.08905115723609924
south_korea,2020,8,0.17364975810050964
russia,2020,8,0.5120441913604736
south_africa,2020,8,0.026715347543358803
turkiye,2020,8,0.15583953261375427
united_kingdom,2020,8,0.5788325667381287
united_states,2020,8,1.455986499786377
australia,2020,9,0.13891378045082092
brazil,2020,9,0.01344326976686716
canada,2020,9,0.17476250231266022
china,2020,9,0.8603692650794983
france,2020,9,0.5332496762275696
germany,2020,9,0.6318336725234985
india,2020,9,0.21509231626987457
italy,2020,9,0.12098942697048187
japan,2020,9,0.18372468650341034
mexico,2020,9,0.06721634417772293
south_korea,2020,9,0.19716794788837433
russia,2020,9,0.9320666790008545
south_africa,2020,9,0.03136762976646423
turkiye,2020,9,0.3988170027732849
united_kingdom,2020,9,0.7348987460136414
united_states,2020,9,1.6983330249786377
australia,2020,10,0.06749061495065689
brazil,2020,10,0.033745307475328445
canada,2020,10,0.18138103187084198
china,2020,10,0.64959716796875
france,2020,10,0.5652338862419128
germany,2020,10,0.3965073525905609
india,2020,10,0.11810857802629471
italy,2020,10,0.11810857802629471
japan,2020,10,0.10545408725738525
mexico,2020,10,0.08858142793178558
south_korea,2020,10,0.13076306879520416
russia,2020,10,0.8520690202713013
south_africa,2020,10,0.004218163434416056
turkiye,2020,10,0.5272704362869263
united_kingdom,2020,10,0.6622516512870789
united_states,2020,10,1.6619564294815063
australia,2020,11,0.09177258610725403
brazil,2020,11,0.04129766300320625
canada,2020,11,0.12389299273490906
china,2020,11,0.4175652861595154
france,2020,11,0.5047492384910583
germany,2020,11,0.33038130402565
india,2020,11,0.18354517221450806
italy,2020,11,0.12389299273490906
japan,2020,11,0.11012710630893707
mexico,2020,11,0.09177258610725403
south_korea,2020,11,0.13765887916088104
russia,2020,11,0.4542742967605591
south_africa,2020,11,0.07800669968128204
turkiye,2020,11,0.19272243976593018
united_kingdom,2020,11,0.6378194689750671
united_states,2020,11,1.3123480081558228
australia,2020,12,0.10387157648801804
brazil,2020,12,0.028328612446784973
canada,2020,12,0.12747874855995178
china,2020,12,0.5949008464813232
france,2020,12,0.5051935911178589
germany,2020,12,0.3966005742549896
india,2020,12,0.11803588271141052
italy,2020,12,0.08026439696550369
japan,2020,12,0.09442870318889618
mexico,2020,12,0.023607175797224045
south_korea,2020,12,0.18885740637779236
russia,2020,12,0.5760151147842407
south_africa,2020,12,0.04249291867017746
turkiye,2020,12,0.21718601882457733
united_kingdom,2020,12,0.4438149333000183
united_states,2020,12,1.4353163242340088
australia,2021,1,0.09730638563632965
brazil,2021,1,0.10172940045595169
canada,2021,1,0.12384448945522308
china,2021,1,0.7740280628204346
france,2021,1,0.29191914200782776
germany,2021,1,0.29191914200782776
india,2021,1,0.12384448945522308
italy,2021,1,0.048653192818164825
japan,2021,1,0.12384448945522308
mexico,2021,1,0.07076828181743622
south_korea,2021,1,0.27865010499954224
russia,2021,1,0.5926843285560608
south_africa,2021,1,0.048653192818164825
turkiye,2021,1,0.15480561554431915
united_kingdom,2021,1,0.5573002099990845
united_states,2021,1,1.9018974304199219
australia,2021,2,0.12081964313983917
brazil,2021,2,0.02899671345949173
canada,2021,2,0.1498163491487503
china,2021,2,0.7152522802352905
france,2021,2,0.4397834837436676
germany,2021,2,0.40112119913101196
india,2021,2,0.140150785446167
italy,2021,2,0.12565243244171143
japan,2021,2,0.20780977606773376
mexico,2021,2,0.08215735852718353
south_korea,2021,2,0.17881307005882263
russia,2021,2,0.5122752785682678
south_africa,2021,2,0.03866228461265564
turkiye,2021,2,0.13531799614429474
united_kingdom,2021,2,0.7055866718292236
united_states,2021,2,1.5754880905151367
australia,2021,3,0.20087336003780365
brazil,2021,3,0.043668121099472046
canada,2021,3,0.18340611457824707
china,2021,3,0.8384279608726501
france,2021,3,0.4803493320941925
germany,2021,3,0.3711790442466736
india,2021,3,0.3144104778766632
italy,2021,3,0.15283842384815216
japan,2021,3,0.375545859336853
mexico,2021,3,0.06986899673938751
south_korea,2021,3,0.331877738237381
russia,2021,3,0.6331877708435059
south_africa,2021,3,0.09606987237930298
turkiye,2021,3,0.2052401751279831
united_kingdom,2021,3,0.7336244583129883
united_states,2021,3,1.759825348854065
australia,2021,4,0.1350155919790268
brazil,2021,4,0.06052423268556595
canada,2021,4,0.18157270550727844
china,2021,4,0.7356022000312805
france,2021,4,0.5726523399353027
germany,2021,4,0.47488245368003845
india,2021,4,0.18157270550727844
italy,2021,4,0.10242562741041183
japan,2021,4,0.27468690276145935
mexico,2021,4,0.04655710235238075
south_korea,2021,4,0.19088411331176758
russia,2021,4,1.1965175867080688
south_africa,2021,4,0.07449136674404144
turkiye,2021,4,0.19553983211517334
united_kingdom,2021,4,0.8007821440696716
united_states,2021,4,1.9786767959594727
australia,2021,5,0.16356201469898224
brazil,2021,5,0.04089050367474556
canada,2021,5,0.23625624179840088
china,2021,5,0.6360744833946228
france,2021,5,0.5134029984474182
germany,2021,5,0.5270331501960754
india,2021,5,0.3089504837989807
italy,2021,5,0.08632440119981766
japan,2021,5,0.2044525146484375
mexico,2021,5,0.04997728392481804
south_korea,2021,5,0.2589731812477112
russia,2021,5,0.8268968462944031
south_africa,2021,5,0.04089050367474556
turkiye,2021,5,0.14084507524967194
united_kingdom,2021,5,0.8905043005943298
united_states,2021,5,2.0172648429870605
australia,2021,6,0.15317489206790924
brazil,2021,6,0.03713330999016762
canada,2021,6,0.17638321220874786
china,2021,6,0.7287411689758301
france,2021,6,0.4873746633529663
germany,2021,6,0.38989973068237305
india,2021,6,0.1856665462255478
italy,2021,6,0.11604158580303192
japan,2021,6,0.16245822608470917
mexico,2021,6,0.03713330999016762
south_korea,2021,6,0.20423319935798645
russia,2021,6,0.8308577537536621
south_africa,2021,6,0.04641663655638695
turkiye,2021,6,0.1856665462255478
united_kingdom,2021,6,0.7287411689758301
united_states,2021,6,1.698848843574524
australia,2021,7,0.07170386612415314
brazil,2021,7,0.013444473966956139
canada,2021,7,0.13444474339485168
china,2021,7,0.5243344902992249
france,2021,7,0.20614860951900482
germany,2021,7,0.21511158347129822
india,2021,7,0.17029666900634766
italy,2021,7,0.10755579173564911
japan,2021,7,0.13892623782157898
mexico,2021,7,0.053777895867824554
south_korea,2021,7,0.17925965785980225
russia,2021,7,0.4884825646877289
south_africa,2021,7,0.03585193306207657
turkiye,2021,7,0.13444474339485168
united_kingdom,2021,7,0.542260468006134
united_states,2021,7,1.2503361701965332
australia,2021,8,0.06275645643472672
brazil,2021,8,0.01930967904627323
canada,2021,8,0.16895969212055206
china,2021,8,0.588945209980011
france,2021,8,0.3620564937591553
germany,2021,8,0.4441226124763489
india,2021,8,0.1448225975036621
italy,2021,8,0.09172097593545914
japan,2021,8,0.13999517261981964
mexico,2021,8,0.057929035276174545
south_korea,2021,8,0.19309678673744202
russia,2021,8,0.6854935884475708
south_africa,2021,8,0.028964517638087273
turkiye,2021,8,0.2461984008550644
united_kingdom,2021,8,0.9558290839195251
united_states,2021,8,2.1482017040252686
australia,2021,9,0.449438214302063
brazil,2021,9,0.09363295882940292
canada,2021,9,0.21067415177822113
china,2021,9,0.8380149602890015
france,2021,9,0.63670414686203
germany,2021,9,0.2340824007987976
india,2021,9,0.4307115972042084
italy,2021,9,0.06086142361164093
japan,2021,9,0.38857677578926086
mexico,2021,9,0.08426966518163681
south_korea,2021,9,0.27153557538986206
russia,2021,9,0.6039325594902039
south_africa,2021,9,0.018726591020822525
turkiye,2021,9,0.12640449404716492
united_kingdom,2021,9,1.0299625396728516
united_states,2021,9,1.9194756746292114
australia,2021,10,0.2195635586977005
brazil,2021,10,0.00896177813410759
canada,2021,10,0.15235023200511932
china,2021,10,0.761751115322113
france,2021,10,0.41672268509864807
germany,2021,10,0.29573866724967957
india,2021,10,0.25541067123413086
italy,2021,10,0.06273244321346283
japan,2021,10,0.20164000988006592
mexico,2021,10,0.05377066880464554
south_korea,2021,10,0.20164000988006592
russia,2021,10,0.5466684699058533
south_africa,2021,10,0.040327999740839005
turkiye,2021,10,0.2509297728538513
united_kingdom,2021,10,0.7034995555877686
united_states,2021,10,1.6444863080978394
australia,2021,11,0.2606017589569092
brazil,2021,11,0.009476426988840103
canada,2021,11,0.17531390488147736
china,2021,11,0.7960199117660522
france,2021,11,0.6349206566810608
germany,2021,11,0.720208466053009
india,2021,11,0.15636105835437775
italy,2021,11,0.21321961283683777
japan,2021,11,0.15636105835437775
mexico,2021,11,0.06633499264717102
south_korea,2021,11,0.17057569324970245
russia,2021,11,1.2129826545715332
south_africa,2021,11,0.09002605825662613
turkiye,2021,11,0.3601042330265045
united_kingdom,2021,11,1.0045013427734375
united_states,2021,11,1.8621180057525635
australia,2021,12,0.12836337089538574
brazil,2021,12,0.014811158180236816
canada,2021,12,0.20735621452331543
china,2021,12,0.863984227180481
france,2021,12,0.6911873817443848
germany,2021,12,0.863984227180481
india,2021,12,0.14811158180236816
italy,2021,12,0.31597137451171875
japan,2021,12,0.23697853088378906
mexico,2021,12,0.059244632720947266
south_korea,2021,12,0.16292273998260498
russia,2021,12,1.7230314016342163
south_africa,2021,12,0.059244632720947266
turkiye,2021,12,0.16292273998260498
united_kingdom,2021,12,1.1848926544189453
united_states,2021,12,2.478400468826294
australia,2022,1,0.21330231428146362
brazil,2022,1,0.12119448930025101
canada,2022,1,0.32964903116226196
china,2022,1,0.7950358986854553
france,2022,1,1.1198371648788452
germany,2022,1,1.2410316467285156
india,2022,1,0.2181500941514969
italy,2022,1,0.32964903116226196
japan,2022,1,0.25208455324172974
mexico,2022,1,0.07756447792053223
south_korea,2022,1,0.33449679613113403
russia,2022,1,2.777777671813965
south_africa,2022,1,0.0678689181804657
turkiye,2022,1,0.19391119480133057
united_kingdom,2022,1,1.7161140441894531
united_states,2022,1,3.3158812522888184
australia,2022,2,0.3624282777309418
brazil,2022,2,0.18624785542488098
canada,2022,2,0.7651263475418091
china,2022,2,1.5000503063201904
france,2022,2,1.7618041038513184
germany,2022,2,2.5722339153289795
india,2022,2,0.1711466759443283
italy,2022,2,0.49330514669418335
japan,2022,2,0.6040471196174622
mexico,2022,2,0.04530353471636772
south_korea,2022,2,0.31712472438812256
russia,2022,2,5.396154403686523
south_africa,2022,2,0.055370986461639404
turkiye,2022,2,0.30705729126930237
united_kingdom,2022,2,2.9044599533081055
united_states,2022,2,4.87768030166626
australia,2022,3,0.5151661038398743
brazil,2022,3,0.1299951821565628
canada,2022,3,0.9051516652107239
china,2022,3,2.4747231006622314
france,2022,3,1.9836301803588867
germany,2022,3,2.662493944168091
india,2022,3,0.4670197367668152
italy,2022,3,0.6451612710952759
japan,2022,3,0.6981222629547119
mexico,2022,3,0.10592200607061386
south_korea,2022,3,0.7173808217048645
russia,2022,3,8.801155090332031
south_africa,2022,3,0.09629272669553757
turkiye,2022,3,0.8762638568878174
united_kingdom,2022,3,3.914299488067627
united_states,2022,3,6.899374008178711
australia,2022,4,0.32660678029060364
brazil,2022,4,0.0933162271976471
canada,2022,4,0.40825849771499634
china,2022,4,1.1256269216537476
france,2022,4,0.9214977025985718
germany,2022,4,1.6738598346710205
india,2022,4,0.41409075260162354
italy,2022,4,0.3790971636772156
japan,2022,4,0.2682841420173645
mexico,2022,4,0.15163886547088623
south_korea,2022,4,0.30327773094177246
russia,2022,4,4.8291144371032715
south_africa,2022,4,0.08165169507265091
turkiye,2022,4,0.4315875470638275
united_kingdom,2022,4,2.3970606327056885
united_states,2022,4,3.965939521789551
australia,2022,5,0.24899552762508392
brazil,2022,5,0.04527191445231438
canada,2022,5,0.28860846161842346
china,2022,5,1.0073001384735107
france,2022,5,0.7186916470527649
germany,2022,5,1.0469130277633667
india,2022,5,0.35085734724998474
italy,2022,5,0.3451983332633972
japan,2022,5,0.4866730868816376
mexico,2022,5,0.10186180472373962
south_korea,2022,5,0.41876521706581116
russia,2022,5,3.1916699409484863
south_africa,2022,5,0.05093090236186981
turkiye,2022,5,0.4074472188949585
united_kingdom,2022,5,1.69203782081604
united_states,2022,5,3.1463980674743652
australia,2022,6,0.14716270565986633
brazil,2022,6,0.08241111040115356
canada,2022,6,0.394396036863327
china,2022,6,0.8535436987876892
france,2022,6,0.9241817593574524
germany,2022,6,1.2832587957382202
india,2022,6,0.37673652172088623
italy,2022,6,0.5651047825813293
japan,2022,6,0.34141746163368225
mexico,2022,6,0.07063809782266617
south_korea,2022,6,0.2884388864040375
russia,2022,6,3.025665283203125
south_africa,2022,6,0.058865081518888474
turkiye,2022,6,0.5592182874679565
united_kingdom,2022,6,1.607016682624817
united_states,2022,6,2.878502368927002
australia,2022,7,0.18589520454406738
brazil,2022,7,0.09294760227203369
canada,2022,7,0.36017194390296936
china,2022,7,0.8132914900779724
france,2022,7,0.5402579307556152
germany,2022,7,0.8946206569671631
india,2022,7,0.27303358912467957
italy,2022,7,0.296270489692688
japan,2022,7,0.17427675426006317
mexico,2022,7,0.05228302627801895
south_korea,2022,7,0.1975136548280716
russia,2022,7,2.6954803466796875
south_africa,2022,7,0.046473801136016846
turkiye,2022,7,0.627396285533905
united_kingdom,2022,7,1.1327989101409912
